top_image,left_image,right_image,corr_ans
stimuli/neutral/F_nim/neutral_nim_f_15.jpg,stimuli/neutral/F_nim/neutral_nim_f_15.jpg,stimuli/neutral/F_nim/neutral_nim_f_17.jpg,1
stimuli/neutral/F_nim/neutral_nim_f_02.jpg,stimuli/neutral/F_nim/neutral_nim_f_02.jpg,stimuli/neutral/F_nim/neutral_nim_f_06.jpg,1
stimuli/neutral/M_nim/neutral_nim_m_32.jpg,stimuli/neutral/M_nim/neutral_nim_m_21.jpg,stimuli/neutral/M_nim/neutral_nim_m_32.jpg,2
stimuli/neutral/M_nim/neutral_nim_m_31.jpg,stimuli/neutral/M_nim/neutral_nim_m_33.jpg,stimuli/neutral/M_nim/neutral_nim_m_31.jpg,2
stimuli/neutral/F_nim/neutral_nim_f_12.jpg,stimuli/neutral/F_nim/neutral_nim_f_11.jpg,stimuli/neutral/F_nim/neutral_nim_f_12.jpg,2
stimuli/neutral/M_nim/neutral_nim_m_24.jpg,stimuli/neutral/M_nim/neutral_nim_m_24.jpg,stimuli/neutral/M_nim/neutral_nim_m_28.jpg,1
