top_image,left_image,right_image,corr_ans
stimuli/objects/object_23.jpg,stimuli/objects/object_08.jpg,stimuli/objects/object_23.jpg,2
stimuli/objects/object_16.jpg,stimuli/objects/object_16.jpg,stimuli/objects/object_06.jpg,1
stimuli/objects/object_04.jpg,stimuli/objects/object_04.jpg,stimuli/objects/object_35.jpg,1
stimuli/objects/object_10.jpg,stimuli/objects/object_10.jpg,stimuli/objects/object_28.jpg,1
stimuli/objects/object_20.jpg,stimuli/objects/object_22.jpg,stimuli/objects/object_20.jpg,2
stimuli/objects/object_36.jpg,stimuli/objects/object_19.jpg,stimuli/objects/object_36.jpg,2
