top_image,left_image,right_image,corr_ans
stimuli/fear/M_rad/fear_rad_m_20.jpg,stimuli/fear/M_rad/fear_rad_m_36.jpg,stimuli/fear/M_rad/fear_rad_m_20.jpg,2
stimuli/fear/F_rad/fear_rad_f_18.jpg,stimuli/fear/F_rad/fear_rad_f_18.jpg,stimuli/fear/F_rad/fear_rad_f_12.jpg,1
stimuli/fear/F_rad/fear_rad_f_01.jpg,stimuli/fear/F_rad/fear_rad_f_31.jpg,stimuli/fear/F_rad/fear_rad_f_01.jpg,2
stimuli/fear/M_rad/fear_rad_m_49.jpg,stimuli/fear/M_rad/fear_rad_m_49.jpg,stimuli/fear/M_rad/fear_rad_m_21.jpg,1
stimuli/fear/F_rad/fear_rad_f_16.jpg,stimuli/fear/F_rad/fear_rad_f_16.jpg,stimuli/fear/F_rad/fear_rad_f_61.jpg,1
stimuli/fear/M_rad/fear_rad_m_28.jpg,stimuli/fear/M_rad/fear_rad_m_38.jpg,stimuli/fear/M_rad/fear_rad_m_28.jpg,2
