top_image,left_image,right_image,corr_ans
stimuli/happy/M_nim/happy_nim_m_29.jpg,stimuli/happy/M_nim/happy_nim_m_29.jpg,stimuli/happy/M_rad/happy_rad_m_23.jpg,1
stimuli/happy/F_nim/happy_nim_f_02.jpg,stimuli/happy/F_nim/happy_nim_f_02.jpg,stimuli/happy/F_rad/happy_rad_f_04.jpg,1
stimuli/happy/F_rad/happy_rad_f_14.jpg,stimuli/happy/F_nim/happy_nim_f_06.jpg,stimuli/happy/F_rad/happy_rad_f_14.jpg,2
